Name;ID;Message;Type;Gate ID;N ID;Operator;Fixed value;Filter time (s);Class 1;Class 2;Is Alarm;Need Acknoledge;Record on historical file;Access groups;M1 Type;M1 Gate ID;M1 N ID;M2 Type;M2 Gate ID;M2 N ID;M3 Type;M3 Gate ID;M3 N ID;M4 Type;M4 Gate ID;M4 N ID;M5 Type;M5 Gate ID;M5 N ID;M6 Type;M6 Gate ID;M6 N ID;M7 Type;M7 Gate ID;M7 N ID;M8 Type;M8 Gate ID;M8 N ID;C3 Type;C3 Gate ID;C3 N ID;C4 Type;C4 Gate ID;C4 N ID;C5 Type;C5 Gate ID;C5 N ID;C6 Type;C6 Gate ID;C6 N ID;C7 Type;C7 Gate ID;C7 N ID;Condition gate;Condition Gate Type;Condition Gate ID;Condition N Id0004717062021141615;0;;NUM;ZERO;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4A4;0;Collecte Alarme Status;NUM;AAC_MZCB4A4;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B;0;Process_Elec_COP Alarme Status;NUM;AAC_MZCB4B;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B1;0;Oxydeur Alarme Status;NUM;AAC_MZCB4B1;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B2;0;Aero Alarme Status;NUM;AAC_MZCB4B2;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B3;0;Usine_Plume Alarme Status;NUM;AAC_MZCB4B3;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B4;0;USang_1 Alarme Status;NUM;AAC_MZCB4B4;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B5;0;USang_2 Alarme Status;NUM;AAC_MZCB4B5;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B6;0;UV_Cuiseur_1 Alarme Status;NUM;AAC_MZCB4B6;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B7;0;UV_Cuiseur_2 Alarme Status;NUM;AAC_MZCB4B7;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB4B8;0;UV_Cuiseur_3 Alarme Status;NUM;AAC_MZCB4B8;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB50;0;Generale_Post_TR5 Alarme Status;NUM;AAC_MZCB50;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCB60;0;Generale_Post_TR6 Alarme Status;NUM;AAC_MZCB60;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZCC00;0;Facilite_ElMazraa_Elec Alarme Status;NUM;AAC_MZCC00;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC010;0;Usine_COP_Distr_Elec Alarme Status;NUM;AAC_MZC010;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC011;0;Usine_COP_Cons_Elect Alarme Status;NUM;AAC_MZC011;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC200;0;Facilite_COP_Elec Alarme Status;NUM;AAC_MZC200;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC100;0;Process_COP_Elec Alarme Status;NUM;AAC_MZC100;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC110;0;Ligne_Plume Alarme Status;NUM;AAC_MZC110;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC120;0;Ligne_Sang Alarme Status;NUM;AAC_MZC120;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC130;0;Ligne_Viande Alarme Status;NUM;AAC_MZC130;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC131;0;UV_Cuiseurs Alarme Status;NUM;AAC_MZC131;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZC132;0;UV_Autres Alarme Status;NUM;AAC_MZC132;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV000;0;Collecteur_ElMazraa_Vapeur Alarme Status;NUM;AAC_MZV000;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV00A;0;ElMazraa_Cons_Vapeur Alarme Status;NUM;AAC_MZV00A;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV00B;0;ElMazraa_Dis_Vapeur Alarme Status;NUM;AAC_MZV00B;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZV00C;0;ElMazraa_Prod_Vapeur Alarme Status;NUM;AAC_MZV00C;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA00;0;Process_ElMaraa_Vapeur Alarme Status;NUM;AAC_MZVA00;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA10;0;Abattoir_Vapeur Alarme Status;NUM;AAC_MZVA10;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA11;0;Abattage_vapeur Alarme Status;NUM;AAC_MZVA11;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA12;0;LaveCaisse_Vapeur Alarme Status;NUM;AAC_MZVA12;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA20;0;Transforme_Vapeur Alarme Status;NUM;AAC_MZVA20;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA21;0;RestTransforme_Vapeur Alarme Status;NUM;AAC_MZVA21;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA2A;0;Surgule_Vapeur Alarme Status;NUM;AAC_MZVA2A;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA2B;0;Conserve_Vapeur Alarme Status;NUM;AAC_MZVA2B;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA2C;0;Autoclave_Vapeur Alarme Status;NUM;AAC_MZVA2C;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA2D;0;UCPC_Vapeur Alarme Status;NUM;AAC_MZVA2D;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA2E;0;Charcuterie_Vapeur Alarme Status;NUM;AAC_MZVA2E;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVA22;0;Petfood_Vapeur Alarme Status;NUM;AAC_MZVA22;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVB00;0;Utilitaire_ElMaraa_Vapeur Alarme Status;NUM;AAC_MZVB00;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZVB10;0;Chafferie_ElMazraa_Vapeur Alarme Status;NUM;AAC_MZVB10;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
