Channel;Device;GateID;N ID;Address;Description;Multiply factor 1;Gate Type 1;GateID1;N ID 1;Operation;Multiply factor 2;Gate Type 2;GateID2;N ID 2;Measured val. 1;Engineering val. 1;Measured val. 2;Engineering val. 2;Decimal digits;Record on historical file;Enable writing to device;Access groups;Apply decimal factor;From gate;Decimal Digits Gate Type;Decimal Digits Gate ID;Decimal Digits N Id
0;0;CMPGate;1031;;Name_Total Alarme Month/OBJECTIF;100;CMP;CMPGate;31;/;1;NUM;ONUMGate;31;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1032;;Name_Total Alarme Year/OBJECTIF;100;CMP;CMPGate;32;/;1;NUM;ONUMGate;32;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1033;;Name_KWh LJ/OBJECTIF;100;CMP;CMPGate;33;/;1;NUM;ONUMGate;33;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1034;;Name_KWh LW/OBJECTIF;100;CMP;CMPGate;34;/;1;NUM;ONUMGate;34;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1035;;Name_KWh LM/OBJECTIF;100;CMP;CMPGate;35;/;1;NUM;ONUMGate;35;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1036;;Name_KWh LA/OBJECTIF;100;CMP;CMPGate;36;/;1;NUM;ONUMGate;36;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1037;;Name_VArh LJ/OBJECTIF;100;CMP;CMPGate;37;/;1;NUM;ONUMGate;37;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1038;;Name_VArh LW/OBJECTIF;100;CMP;CMPGate;38;/;1;NUM;ONUMGate;38;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1039;;Name_VArh LM/OBJECTIF;100;CMP;CMPGate;39;/;1;NUM;ONUMGate;39;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1040;;Name_VArh LA/OBJECTIF;100;CMP;CMPGate;40;/;1;NUM;ONUMGate;40;0;0;1;1;1;T;F;0;F;F;;;
